user_id,session_id,timestamp,profession,tool,use_case,iterations,prompt_complexity,quality_with_ai,quality_without_ai,productivity_gain,final_quality_label,confidence_with_ai,confidence_without_ai,overreliance_score,learning_loss,hallucination_flag,failure_type,ease_of_use,ui_complexity,requires_login,subscription_type,session_length,deadline_pressure
23944,135601,2023-02-20 09:44:15,Judge,DALL-E,Video Creation,6,high,9.0,5.664083896401678,33.36,high,8,7,4.12,1,0,none,7,high,0,free,35,high
7683,96970,2024-11-07 10:55:20,Entrepreneur,Claude,Essay Writing,3,medium,7.5,3.1887749836152945,43.11,medium,7,3,6.04,0,0,none,6,medium,1,paid,9,high
44434,123818,2024-03-01 15:58:44,Video Editor,Replit Ghostwriter,Research Summary,3,low,7.5,3.946508104933627,35.53,medium,8,2,4.64,0,1,irrelevant,5,medium,0,freemium,58,high
8310,9663,2023-05-24 23:25:56,Civil Engineer,GitHub Copilot,Research Summary,5,low,8.5,6.354278776666241,21.46,high,7,5,3.14,0,1,incomplete,5,low,1,free,26,medium
34212,177093,2024-01-26 11:18:00,Electrical Engineer,Perplexity AI,Code Debugging,5,high,8.5,5.16252125907185,33.37,high,8,6,3.86,1,0,none,6,medium,0,free,23,high
42329,57267,2024-06-01 15:08:18,Teacher,ChatGPT,Research Summary,5,low,8.5,6.428185517311228,20.72,high,8,7,8.78,0,1,irrelevant,8,high,1,free,50,high
17198,134750,2024-01-12 16:59:30,Professor,Canva AI,Research Summary,4,low,8.0,6.3639478827371985,16.36,high,8,5,5.67,1,0,none,6,high,1,freemium,53,medium
30752,24318,2023-10-31 23:33:23,Civil Engineer,Perplexity AI,Exam Preparation,1,low,6.5,3.322863696622746,31.77,medium,6,2,5.81,0,0,none,8,low,0,freemium,29,low
16957,140371,2023-09-03 23:52:37,Scientist,DALL-E,Medical Notes,4,medium,8.0,5.18566672605942,28.14,high,7,4,8.49,1,1,hallucination,9,low,1,freemium,45,medium
11775,194350,2024-08-12 15:09:16,Video Editor,Perplexity AI,Resume Building,2,low,7.0,6.155154280791596,8.45,medium,6,5,4.65,1,0,none,8,low,0,free,50,low
40244,185108,2024-02-16 07:47:04,Marketing Manager,Midjourney,Medical Notes,6,low,9.0,5.521410885763088,34.79,high,9,4,5.49,1,0,none,6,low,0,paid,35,high
2549,179511,2024-05-23 05:43:54,Police Officer,AutoGPT,Medical Notes,4,low,8.0,4.291397096568007,37.09,high,8,3,7.06,1,0,none,9,high,1,paid,21,high
37467,199991,2023-07-09 03:30:53,Sales Executive,Canva AI,Email Drafting,6,high,9.0,4.956900976421579,40.43,high,9,5,3.8,1,0,none,9,high,1,paid,27,high
47667,1910,2023-09-09 13:10:09,Marketing Manager,Perplexity AI,Resume Building,1,low,6.5,3.146784896097383,33.53,medium,6,4,4.61,1,0,none,6,medium,1,freemium,27,high
34896,51775,2023-07-01 03:52:39,Mechanical Engineer,Perplexity AI,Video Creation,5,high,8.5,3.0993175708711664,54.01,high,8,3,3.31,0,1,incomplete,8,medium,1,freemium,52,medium
26330,198018,2024-01-25 14:29:47,Data Scientist,Perplexity AI,Legal Drafting,6,high,9.0,6.720854103317825,22.79,high,8,5,3.3,0,1,incomplete,8,medium,1,freemium,38,high
48787,3021,2024-09-11 14:18:56,Electrical Engineer,DALL-E,Legal Drafting,1,low,6.5,4.197079740231366,23.03,medium,5,4,7.83,1,0,none,8,medium,0,paid,42,high
20243,277,2024-11-05 00:59:44,Military Officer,Perplexity AI,Video Creation,1,medium,6.5,4.666966951293907,18.33,medium,6,4,5.89,1,0,none,7,low,1,paid,25,medium
27157,47032,2024-02-08 21:37:54,Lawyer,Notion AI,Business Strategy,5,medium,8.5,5.834707724886357,26.65,high,7,4,4.7,1,0,none,8,low,1,freemium,35,high
46617,197345,2024-11-01 22:48:02,Scientist,Grammarly AI,Essay Writing,5,medium,10.0,3.201630948596822,67.98,high,10,1,7.49,0,0,none,9,high,1,free,55,low
39596,135130,2023-09-06 19:33:14,Researcher,Cursor AI,Video Creation,4,low,8.0,5.090657057418582,29.09,high,8,4,6.94,0,0,none,9,high,0,freemium,55,high
809,170766,2024-01-31 19:53:10,Researcher,Cursor AI,Business Strategy,3,high,7.5,6.073595705727782,14.26,medium,7,5,7.21,1,0,none,6,high,1,free,24,high
9536,132270,2023-11-29 04:25:42,Teacher,Cursor AI,Exam Preparation,5,high,8.5,3.2632234304128316,52.37,high,7,2,4.6,1,1,irrelevant,8,medium,1,paid,8,high
22661,173117,2024-08-24 09:23:19,Doctor,Midjourney,Email Drafting,4,medium,8.0,3.991181232853614,40.09,high,8,2,3.91,0,0,none,5,medium,1,free,11,medium
3694,193670,2024-10-08 06:17:16,YouTuber,DALL-E,Data Analysis,5,medium,8.5,5.114055289778099,33.86,high,8,5,5.94,1,0,none,8,high,1,paid,37,high
7585,183765,2023-05-13 00:19:18,Graphic Designer,Midjourney,Data Analysis,4,low,8.0,4.644816707734655,33.55,high,7,3,7.4,0,0,none,5,high,0,free,14,medium
17679,167642,2024-06-26 14:14:04,Data Scientist,Grammarly AI,Data Analysis,6,high,9.0,3.5548037231588636,54.45,high,9,4,5.3,1,1,hallucination,5,low,0,freemium,8,low
12850,42287,2023-06-19 21:43:48,HR Manager,Runway AI,Legal Drafting,2,high,7.0,3.6734091440849177,33.27,medium,6,3,6.45,0,0,none,8,high,1,freemium,28,high
42204,75399,2023-05-25 16:58:30,Doctor,DALL-E,Email Drafting,2,medium,7.0,6.987540002096642,0.12,medium,7,7,3.45,1,1,hallucination,9,high,0,freemium,22,low
16145,142371,2024-12-16 23:27:54,Interior Designer,Canva AI,UI Design,5,low,8.5,4.063564406754264,44.36,high,9,3,6.33,1,1,hallucination,7,medium,1,free,49,high
8734,114955,2023-03-21 04:15:06,Accountant,DALL-E,Resume Building,1,medium,6.5,6.036654307102566,4.63,medium,6,5,3.86,1,1,incomplete,5,high,1,paid,50,low
9339,13975,2024-04-30 06:16:13,Civil Engineer,Runway AI,Research Summary,3,low,7.5,4.924685230675376,25.75,medium,6,5,6.57,0,0,none,6,low,1,free,52,medium
21036,6240,2024-06-10 11:03:25,Software Developer,Grammarly AI,Image Generation,6,low,9.0,4.789897022593461,42.1,high,9,3,3.78,1,0,none,10,low,1,freemium,33,medium
17960,9314,2023-12-04 12:02:21,Scientist,Cursor AI,Data Analysis,1,low,6.5,3.0495083581854776,34.5,medium,6,3,7.09,0,1,incomplete,5,low,0,free,49,low
40201,149728,2024-10-10 22:07:20,Scientist,AutoGPT,UI Design,3,medium,7.5,4.601479760985864,28.99,medium,7,3,7.23,1,0,none,5,low,1,free,35,low
46488,125184,2023-10-16 20:37:32,Professor,Replit Ghostwriter,Research Summary,5,medium,8.5,4.560475336670484,39.4,high,7,3,8.92,0,0,none,10,low,1,paid,49,medium
17025,15300,2023-07-16 08:32:50,Pharmacist,Notion AI,Learning New Topic,4,medium,8.0,3.8074076974014512,41.93,high,7,4,5.26,1,1,hallucination,7,low,1,paid,40,medium
9028,67046,2024-09-02 05:18:10,Doctor,GitHub Copilot,Exam Preparation,6,low,9.0,6.749852515667622,22.5,high,9,5,4.68,0,0,none,5,medium,0,freemium,17,high
40760,193835,2024-07-15 06:48:28,Video Editor,Replit Ghostwriter,Image Generation,5,low,8.5,5.154412211008198,33.46,high,8,5,4.98,1,0,none,5,medium,1,free,38,high
6862,142994,2023-06-23 15:09:54,Business Analyst,Claude,Email Drafting,1,medium,6.5,4.157838081221745,23.42,medium,5,4,7.06,0,0,none,8,low,0,paid,41,low
41846,101337,2024-09-13 19:39:48,Scientist,Grammarly AI,UI Design,6,medium,9.0,3.3161504154779062,56.84,high,8,3,7.0,1,1,incomplete,8,low,0,paid,6,medium
13925,4844,2023-05-30 23:44:15,Entrepreneur,Midjourney,UI Design,5,medium,8.5,4.26304704765524,42.37,high,9,3,3.36,1,0,none,5,low,1,free,12,low
10286,146265,2024-11-30 16:47:53,Content Creator,Synthesia,Video Creation,5,medium,8.5,5.943479899468093,25.57,high,8,6,5.21,1,1,incomplete,9,high,0,free,41,high
32372,128209,2023-06-06 21:41:11,Video Editor,Grammarly AI,Research Summary,5,high,8.5,6.485284043220051,20.15,high,8,6,7.25,0,1,hallucination,10,low,1,freemium,58,high
47462,147039,2024-10-17 02:54:00,Nurse,Grammarly AI,Business Strategy,2,high,7.0,5.314729846460404,16.85,medium,6,5,5.79,0,0,none,7,medium,1,paid,39,high
168,142489,2023-08-04 05:42:34,Nurse,ChatGPT,Marketing Copy,1,high,6.5,4.645159471708331,18.55,medium,6,3,8.19,1,0,none,6,low,0,freemium,26,medium
40509,78480,2023-06-25 14:11:08,Pharmacist,Perplexity AI,Legal Drafting,2,high,7.0,6.8050998019213225,1.95,medium,6,5,8.07,1,1,incomplete,5,high,1,free,39,low
20304,55070,2024-10-21 06:52:30,Professor,Gemini,Legal Drafting,2,high,7.0,3.515675853844336,34.84,medium,7,4,8.64,1,1,hallucination,7,low,0,freemium,49,medium
4086,101807,2023-10-10 18:08:15,Journalist,Cursor AI,UI Design,5,high,8.5,6.899340486137094,16.01,high,8,6,8.21,0,1,incomplete,5,medium,1,paid,5,high
32163,129658,2023-06-09 18:43:01,Graphic Designer,ChatGPT,Blog Writing,2,low,9.5,4.366660881421517,51.33,high,8,3,3.18,0,0,none,6,high,0,free,40,high
49930,95486,2023-06-12 09:10:31,Scientist,GitHub Copilot,Learning New Topic,1,low,6.5,6.701979975083464,-2.02,medium,6,7,6.65,0,1,hallucination,7,low,1,free,50,high
49913,187286,2023-01-03 07:45:38,Content Creator,Replit Ghostwriter,Email Drafting,6,low,9.0,3.863218238874666,51.37,high,9,2,8.88,1,0,none,5,medium,1,paid,49,medium
10875,78584,2023-09-08 04:24:59,Marketing Manager,Cursor AI,UI Design,4,high,8.0,4.369271318534466,36.31,high,8,5,7.92,1,1,irrelevant,10,medium,1,free,17,low
3662,90848,2024-04-03 20:03:28,Student,GitHub Copilot,Exam Preparation,5,medium,8.5,5.882330280734407,26.18,high,9,5,8.27,1,1,incomplete,6,low,1,free,25,low
25565,52918,2023-02-23 18:28:22,Scientist,ChatGPT,Presentation Creation,6,high,9.0,5.124241156273024,38.76,high,9,4,4.2,1,0,none,8,high,0,freemium,58,high
19535,100138,2023-06-15 02:11:17,Researcher,GitHub Copilot,Medical Notes,6,medium,9.0,3.723432050100884,52.77,high,9,4,5.09,1,0,none,5,low,1,paid,6,high
32925,4571,2024-10-19 18:50:01,Accountant,ChatGPT,Business Strategy,1,low,6.5,4.618373608088986,18.82,medium,5,4,6.28,0,0,none,7,low,0,free,18,medium
2975,84485,2024-03-05 22:23:01,Electrical Engineer,AutoGPT,Image Generation,2,high,7.0,5.3313617722673055,16.69,medium,7,5,5.7,1,1,irrelevant,8,medium,0,free,27,high
20676,196800,2023-05-25 21:23:03,Data Scientist,Gemini,UI Design,6,low,9.0,3.187186128643657,58.13,high,8,4,7.51,1,0,none,9,low,1,free,38,medium
12548,179786,2024-05-25 01:19:23,Military Officer,Grammarly AI,Medical Notes,5,medium,8.5,3.939350931091861,45.61,high,7,5,6.72,0,0,none,9,low,0,free,9,high
26007,185615,2024-04-29 11:01:56,Interior Designer,Cursor AI,Research Summary,5,high,8.5,3.890571675985496,46.09,high,9,3,8.56,1,1,irrelevant,6,low,0,free,29,high
38965,141823,2023-09-11 15:50:41,Civil Engineer,DALL-E,Business Strategy,5,high,8.5,4.675428473665997,38.25,high,9,4,4.92,0,1,incomplete,9,high,1,paid,31,medium
11943,49273,2023-01-16 21:54:32,Interior Designer,Replit Ghostwriter,Code Debugging,6,medium,9.0,5.929929882854979,30.7,high,9,5,6.34,1,0,none,5,low,0,paid,19,medium
43822,129958,2024-07-28 10:56:44,Marketing Manager,DALL-E,Blog Writing,2,high,7.0,3.474097935979198,35.26,medium,6,4,8.06,0,0,none,8,low,0,paid,23,low
10171,69928,2023-12-16 16:34:08,Software Developer,Grammarly AI,Medical Notes,5,high,8.5,5.959461911944868,25.41,high,8,4,5.44,1,1,hallucination,7,high,1,freemium,46,low
9735,92302,2023-10-29 15:28:03,YouTuber,Gemini,Learning New Topic,1,high,6.5,5.704170237992205,7.96,medium,6,6,8.87,0,1,incomplete,10,low,1,free,13,medium
25920,146688,2023-09-25 11:57:42,Data Scientist,Synthesia,Presentation Creation,5,low,8.5,5.350401149128723,31.5,high,8,6,8.42,1,0,none,5,low,1,paid,59,high
20063,61651,2024-11-09 13:37:01,Doctor,ChatGPT,Marketing Copy,4,medium,8.0,4.597238442826438,34.03,high,8,3,4.63,0,0,none,8,high,1,freemium,10,high
7174,166853,2023-10-17 01:58:43,Nurse,Claude,Exam Preparation,1,low,6.5,4.717766522081715,17.82,medium,6,5,3.73,1,1,hallucination,9,high,1,paid,26,high
4750,12409,2024-08-28 15:22:46,Student,Gemini,UI Design,1,high,6.5,4.619078413517887,18.81,medium,5,4,5.88,0,0,none,7,low,1,paid,25,low
38987,47806,2023-10-31 11:51:20,Data Scientist,Runway AI,Research Summary,6,high,9.0,6.14128848571939,28.59,high,8,6,5.74,0,1,irrelevant,5,medium,1,free,32,high
24650,189515,2024-07-06 10:11:50,Consultant,Pictory,Exam Preparation,5,low,8.5,6.71745297474338,17.83,high,8,6,3.16,1,0,none,8,high,1,free,36,low
10524,15516,2024-01-04 07:41:16,YouTuber,Runway AI,Essay Writing,4,low,8.0,3.968188979348093,40.32,high,8,3,4.17,1,1,hallucination,10,medium,0,freemium,6,low
29764,138906,2023-01-08 14:11:26,Judge,Midjourney,Resume Building,2,medium,7.0,5.82158402693917,11.78,medium,7,5,3.36,1,0,none,6,low,0,paid,59,medium
32467,189048,2023-02-02 14:01:15,Civil Engineer,Runway AI,Business Strategy,6,high,9.0,4.0802186947268755,49.2,high,9,5,4.82,0,0,none,5,high,1,free,57,medium
34587,191449,2023-07-13 23:10:49,Teacher,Grammarly AI,Legal Drafting,1,medium,6.5,4.072331259978057,24.28,medium,5,4,5.29,1,0,none,6,medium,1,freemium,7,medium
47850,96199,2024-07-28 01:13:28,Civil Engineer,Canva AI,Business Strategy,3,medium,7.5,3.4157133835180526,40.84,medium,6,2,5.82,0,1,incomplete,5,low,1,freemium,51,medium
12790,61944,2023-06-29 22:12:39,Teacher,Notion AI,Business Strategy,1,high,6.5,3.3517230355016654,31.48,medium,5,3,5.98,0,0,none,9,low,1,freemium,34,high
28643,55151,2023-04-27 02:42:55,Entrepreneur,Canva AI,Video Creation,6,medium,9.0,5.474084824031841,35.26,high,9,4,8.66,1,0,none,10,high,1,freemium,18,medium
26784,134873,2023-05-19 08:29:56,Researcher,Pictory,Marketing Copy,1,medium,6.5,6.552848924768714,-0.53,medium,7,5,5.51,1,0,none,9,high,1,freemium,6,medium
6367,12486,2024-02-03 10:44:58,Pharmacist,Cursor AI,Learning New Topic,2,low,7.0,6.075397740205958,9.25,medium,7,6,3.57,0,0,none,7,low,0,free,36,low
37871,160319,2024-01-09 01:35:03,Mechanical Engineer,Replit Ghostwriter,UI Design,1,medium,6.5,6.418531566359359,0.81,medium,7,5,5.39,0,1,irrelevant,6,medium,0,freemium,52,medium
44947,36672,2023-02-12 12:04:50,Data Scientist,Perplexity AI,Presentation Creation,6,low,9.0,3.7294702396679127,52.71,high,9,3,8.75,0,1,hallucination,7,low,1,paid,25,low
33745,108255,2024-07-23 11:56:14,Lawyer,Canva AI,Business Strategy,6,low,9.0,3.3932461529673947,56.07,high,9,3,6.65,1,0,none,8,high,1,paid,56,high
28322,145763,2023-08-12 07:36:48,Entrepreneur,DALL-E,Code Debugging,1,medium,6.5,3.4296477090433237,30.7,medium,6,2,5.68,1,0,none,7,high,1,paid,7,low
20835,11310,2024-12-11 03:02:16,Accountant,Replit Ghostwriter,Code Debugging,3,medium,7.5,5.395016757151938,21.05,medium,7,5,5.47,1,0,none,5,low,1,freemium,23,medium
13775,39552,2024-09-20 20:48:49,Police Officer,AutoGPT,Image Generation,4,medium,8.0,3.032054010042746,49.68,high,7,1,5.66,0,0,none,7,medium,0,freemium,16,high
3288,171472,2024-08-30 22:52:29,Business Analyst,Runway AI,Learning New Topic,3,high,7.5,3.6326563807669223,38.67,medium,6,4,5.57,1,1,incomplete,5,medium,0,free,56,low
40589,145821,2024-12-09 00:03:12,Professor,Claude,Learning New Topic,2,high,7.0,4.05020710365841,29.5,medium,7,5,8.09,1,0,none,9,medium,0,paid,34,medium
40521,79594,2023-08-27 22:12:13,Sales Executive,Midjourney,Code Debugging,5,medium,8.5,4.56117579992321,39.39,high,9,5,8.19,0,0,none,9,medium,0,freemium,58,high
21492,135206,2024-07-18 23:08:36,Video Editor,Pictory,Learning New Topic,5,high,8.5,5.188543257401292,33.11,high,8,5,5.59,1,0,none,9,low,1,paid,29,medium
42618,47770,2024-07-24 22:57:14,Student,Gemini,Data Analysis,5,low,8.5,4.944795566154809,35.55,high,8,3,6.13,1,0,none,5,high,0,freemium,30,high
42447,17421,2023-09-05 17:45:42,Consultant,ChatGPT,Blog Writing,1,low,9.0,6.84889081177034,21.51,high,8,6,8.58,0,0,none,5,medium,1,freemium,9,medium
35278,116332,2023-07-12 07:01:59,Electrical Engineer,Synthesia,Resume Building,2,medium,7.0,6.514666790199771,4.85,medium,7,7,4.64,1,0,none,6,medium,1,paid,47,low
42408,112992,2023-04-20 02:43:08,Lawyer,AutoGPT,Email Drafting,1,low,6.5,6.580771981544702,-0.81,medium,5,6,4.44,0,1,incomplete,6,medium,1,free,37,low
45434,51001,2023-05-18 15:58:39,Doctor,Canva AI,Business Strategy,3,high,7.5,4.508763859884108,29.91,medium,7,4,4.2,1,0,none,10,low,0,freemium,30,high
30326,30566,2024-01-24 04:57:33,Professor,Gemini,Learning New Topic,3,low,7.5,3.059309467413243,44.41,medium,7,2,7.79,1,0,none,7,low,1,free,37,medium
23193,142895,2023-07-16 14:13:20,Accountant,Perplexity AI,Learning New Topic,6,low,9.0,4.257559007928045,47.42,high,9,4,6.78,0,1,hallucination,9,low,0,paid,9,medium
22773,172683,2024-07-24 09:40:15,Military Officer,Pictory,Resume Building,4,high,8.0,3.990358846522344,40.1,high,7,4,5.43,1,0,none,5,medium,1,paid,10,low
22702,120809,2023-05-19 08:24:06,Content Creator,Grammarly AI,Business Strategy,6,low,9.0,6.746836066763367,22.53,high,8,7,8.03,0,0,none,8,high,1,free,7,medium
38617,79849,2023-05-29 12:09:57,Doctor,Runway AI,Image Generation,2,medium,7.0,5.846086799382046,11.54,medium,7,4,5.9,1,0,none,7,medium,1,freemium,11,high
40767,43306,2023-05-01 09:24:49,Professor,Gemini,Research Summary,6,low,9.0,3.216429519322174,57.84,high,8,4,5.96,1,0,none,10,low,0,free,54,high
22240,115280,2023-06-22 10:26:58,Mechanical Engineer,Pictory,Research Summary,6,high,9.0,6.4170004694530824,25.83,high,9,5,3.79,1,1,irrelevant,9,medium,1,paid,16,medium
42006,127863,2024-12-23 22:40:51,Scientist,Grammarly AI,Resume Building,5,low,8.5,4.045769196136835,44.54,high,8,3,7.71,0,1,incomplete,8,high,0,paid,46,high
22487,49964,2023-12-15 16:29:49,Scientist,Replit Ghostwriter,Email Drafting,5,high,8.5,4.4712113121788395,40.29,high,8,5,6.56,1,1,hallucination,10,high,1,free,33,high
49012,75405,2024-01-22 19:08:01,HR Manager,ChatGPT,Code Debugging,4,low,8.0,6.9624972125250855,10.38,high,7,5,8.69,0,0,none,7,low,0,paid,58,medium
24753,75454,2023-11-23 06:18:40,Nurse,Pictory,Learning New Topic,3,low,7.5,3.8077844906722738,36.92,medium,7,3,5.71,0,0,none,9,high,0,freemium,32,medium
18205,167206,2023-10-04 07:10:26,Teacher,ChatGPT,UI Design,5,low,8.5,3.789895455115562,47.1,high,9,3,8.31,1,0,none,6,medium,1,paid,29,high
38901,170540,2024-04-03 21:42:29,Content Creator,Midjourney,Code Generation,4,medium,8.0,3.502745932645178,44.97,high,8,3,4.12,0,0,none,8,medium,0,free,37,high
9071,111368,2023-09-19 17:41:34,HR Manager,Cursor AI,Business Strategy,2,high,7.0,4.138809893763728,28.61,medium,6,5,7.54,1,1,irrelevant,8,low,1,free,8,high
41010,44153,2024-04-04 18:54:36,Military Officer,Perplexity AI,Business Strategy,1,medium,6.5,4.807060322966155,16.93,medium,6,6,3.51,1,0,none,9,high,0,paid,8,low
41790,192659,2024-02-10 08:29:10,Pharmacist,Notion AI,Data Analysis,1,high,6.5,3.4448656000670694,30.55,medium,5,3,6.3,0,0,none,5,low,0,paid,22,medium
36405,48239,2023-02-15 03:36:46,Entrepreneur,Notion AI,UI Design,4,high,8.0,4.895212127365918,31.05,high,7,6,7.35,1,0,none,5,low,1,paid,10,low
249,69689,2024-03-16 15:22:11,Data Scientist,DALL-E,Image Generation,6,high,10.0,5.386183373730803,46.14,high,9,6,6.56,0,0,none,8,high,0,freemium,43,medium
12292,53729,2023-12-26 00:40:17,Electrical Engineer,Synthesia,Exam Preparation,1,high,6.5,5.4043931422078755,10.96,medium,7,5,4.43,1,0,none,10,high,0,paid,43,medium
14559,198674,2024-10-21 18:03:58,YouTuber,Replit Ghostwriter,Code Generation,3,low,7.5,4.992331370888223,25.08,medium,6,4,4.87,1,0,none,9,low,1,freemium,25,medium
45557,86250,2024-08-26 14:20:08,Electrical Engineer,Canva AI,Email Drafting,6,medium,9.0,5.829434360853392,31.71,high,8,5,4.87,0,0,none,7,medium,1,freemium,42,low
44554,44525,2024-04-15 16:30:36,Professor,Pictory,Data Analysis,5,high,8.5,4.034052982664223,44.66,high,8,5,5.07,0,1,incomplete,8,high,1,paid,14,high
15361,147601,2023-10-27 14:06:58,Civil Engineer,Synthesia,Learning New Topic,5,low,8.5,3.0061872444792637,54.94,high,8,2,4.81,0,1,hallucination,10,medium,1,paid,15,high
16596,162164,2023-09-04 18:56:37,Video Editor,Claude,Exam Preparation,1,low,6.5,3.9200725133540257,25.8,medium,5,2,8.59,0,0,none,6,high,1,free,53,low
666,176344,2023-11-30 08:56:46,Teacher,Midjourney,UI Design,4,medium,8.0,3.217892807492285,47.82,high,8,2,7.96,1,1,incomplete,7,high,0,free,24,medium
4926,191383,2023-11-22 09:38:07,Business Analyst,Perplexity AI,Marketing Copy,2,high,7.0,4.822450533629148,21.78,medium,6,6,8.39,1,0,none,6,high,1,free,47,high
8627,115003,2024-03-08 18:11:54,Accountant,Gemini,Image Generation,2,low,7.0,6.710108590433805,2.9,medium,6,5,7.41,0,0,none,7,medium,1,free,9,low
12436,153404,2023-08-04 01:49:20,Electrical Engineer,Claude,Presentation Creation,4,high,8.0,4.843091220058991,31.57,high,8,3,6.31,0,0,none,9,high,0,freemium,9,low
7907,24030,2024-04-30 00:26:01,Researcher,DALL-E,Resume Building,2,medium,7.0,3.763379151033018,32.37,medium,6,5,3.68,0,0,none,10,medium,0,freemium,31,low
36472,60322,2024-09-14 08:27:49,Professor,GitHub Copilot,Legal Drafting,2,high,7.0,3.653487750754267,33.47,medium,7,2,5.66,0,0,none,9,low,0,free,45,low
28310,177678,2024-04-05 00:12:46,Content Creator,Gemini,Medical Notes,4,high,8.0,4.10290832551692,38.97,high,8,5,6.64,0,0,none,8,medium,0,freemium,21,low
21499,148820,2024-09-26 06:02:19,Pharmacist,Grammarly AI,Code Debugging,4,low,8.0,3.2149064906617664,47.85,high,8,4,6.31,1,0,none,7,high,0,freemium,20,low
23737,17049,2023-08-25 18:07:03,Business Analyst,AutoGPT,Medical Notes,2,low,7.0,6.949185956443035,0.51,medium,7,6,3.27,0,1,irrelevant,6,medium,0,paid,56,low
37803,165526,2024-05-29 16:20:25,Researcher,Synthesia,Image Generation,3,medium,7.5,5.543515495039785,19.56,medium,7,5,7.5,1,0,none,10,high,1,freemium,29,low
12928,75076,2024-06-30 04:11:06,Professor,Canva AI,Email Drafting,2,high,7.0,5.626871329934299,13.73,medium,6,5,5.34,1,0,none,10,low,1,free,28,medium
17341,163099,2023-03-09 21:25:51,Video Editor,Claude,Presentation Creation,3,high,7.5,6.789465580375442,7.11,medium,7,6,8.51,1,1,irrelevant,5,high,0,paid,21,high
4072,30251,2023-08-11 16:10:52,Sales Executive,AutoGPT,Code Generation,3,medium,7.5,4.846878235230669,26.53,medium,8,6,6.8,0,0,none,5,high,1,paid,20,medium
9386,129494,2023-11-09 22:21:47,Nurse,Notion AI,Business Strategy,5,medium,8.5,4.2594719759253685,42.41,high,7,5,3.18,1,0,none,5,low,0,free,42,high
20044,168366,2023-06-15 20:39:30,Doctor,AutoGPT,Research Summary,4,high,8.0,4.364842657681798,36.35,high,8,3,7.69,1,0,none,10,high,1,freemium,6,high
35243,183042,2024-07-20 05:12:40,Content Creator,DALL-E,Video Creation,2,low,7.0,4.799478115178533,22.01,medium,7,5,8.94,1,0,none,7,high,1,paid,18,medium
